nro_registro_interno,fecha_ingreso_denuncia,tema,subtema,referido_tipo,nacionalidad,provincia,localidad,genero,edad_aparente,embarazada,discapacidad,provincia_indec_id
4594055505,2020-03-04,Trata,Explotación sexual,Acusado,Argentina,,,Hombre,,No,No,
8405055505,2020-03-04,Trata,"Explotación laboral, oferta laboral engañosa, posible captación, reducción a la servidumbre o situaciones análogas",Imputado,China,,,Hombre,,No,,
8405055505,2020-03-04,Trata,"Explotación laboral, oferta laboral engañosa, posible captación, reducción a la servidumbre o situaciones análogas",Acusado,,,,Hombre,,No,,
7505055505,2020-03-05,Trata,Explotación laboral,Victima directa,Paraguay,,,Hombre,,No,,
7505055505,2020-03-05,Trata,Explotación laboral,Victima directa,Paraguay,,,Hombre,,No,,
7505055505,2020-03-05,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,,No,,
7505055505,2020-03-05,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
8415055505,2020-03-05,Trata,Explotación laboral,Acusado,,Corrientes,Monte Caseros,Hombre,,No,,18
525055505,2020-03-06,Trata,Oferta laboral engañosa,Acusado,,,,Hombre,,No,,
8435055505,2020-03-06,Trata,Explotación laboral,Acusado,,Corrientes,San Roque,Hombre,,No,,18
8435055505,2020-03-06,Trata,Explotación laboral,Victima directa,,,,Hombre,,No,,
8435055505,2020-03-06,Trata,Explotación laboral,Acusado,,,,Hombre,,No,No,
8435055505,2020-03-06,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,,No,,
3535055505,2020-03-07,Trata,Persona desaparecida,Victima directa,Argentina,,,Mujer,,No,No,
545055505,2020-03-07,Trata,Posible captación,Victima directa,,,,Mujer,25,No,,
9445055505,2020-03-07,Trata,Explotación sexual,Victima directa,,,,,41,No,,
1545055505,2020-03-07,Trata,Explotación sexual,Acusado,,Buenos Aires,Grand Bourg,Hombre,,No,,06
3545055505,2020-03-08,Trata,Explotación laboral,Victima directa,Paraguay,,,Hombre,,No,,
3545055505,2020-03-08,Trata,Explotación laboral,Victima directa,Paraguay,,,Hombre,,No,,
3545055505,2020-03-08,Trata,Explotación laboral,Victima directa,Argentina,,,Hombre,,No,,
3545055505,2020-03-08,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
8455055505,2020-03-09,Trata,Matrimonio forzado,Victima directa,,Buenos Aires,Coronel Suárez,Mujer,,No,,06
8455055505,2020-03-09,Trata,Matrimonio forzado,Acusado,,Buenos Aires,Coronel Suárez,Hombre,,No,,06
5555055505,2020-03-09,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Libertad,Transexual,,No,,06
9465055505,2020-03-10,Trata,Posible captación,Acusado,,,,,,No,,
1565055505,2020-03-10,Trata,Explotación laboral,Acusado,,,,Mujer,,No,,
1565055505,2020-03-10,Trata,Explotación laboral,Acusado,Bolivia,Buenos Aires,Del Viso,Hombre,,No,,06
1565055505,2020-03-10,Trata,Explotación laboral,Victima directa,,,,Mujer,,No,,
1565055505,2020-03-10,Trata,Explotación laboral,Victima directa,,,,Mujer,,No,,
2565055505,2020-03-10,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,,No,,
2565055505,2020-03-10,Trata,Explotación sexual,Acusado,Argentina,,,Mujer,,No,,
6565055505,2020-03-10,Trata,Otro,Acusado,,Buenos Aires,,Hombre,,No,,06
575055505,2020-03-10,Trata,Posible captación,Acusado,,,,Hombre,,No,,
3575055505,2020-03-10,Trata,Privacion de la libertad,Victima directa,,Chaco,Puerto Vilelas,Hombre,,No,,22
5575055505,2020-03-11,Trata,Persona desaparecida,Victima directa,,Jujuy,Jujuy,Hombre,,No,,38
6575055505,2020-03-11,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
6575055505,2020-03-11,Trata,Explotación sexual,Victima directa,,,,Mujer,15,No,,
7565055505,2020-03-10,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
9484155505,2020-03-11,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
9484155505,2020-03-11,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
9484155505,2020-03-11,Trata,Explotación laboral,Victima directa,,,,Hombre,27,No,,
594155505,2020-03-12,Trata,Grooming,Victima directa,,Mendoza,General Alvear,Mujer,,No,,50
594155505,2020-03-12,Trata,Grooming,Acusado,,Mendoza,San Martín,Hombre,,No,,50
3594155505,2020-03-12,Trata,Explotación sexual,Victima directa,Argentina,Santa Fe,Santa Fe,Mujer,,No,No,82
5594155505,2020-03-12,Trata,Explotación sexual,Acusado,,Buenos Aires,Longchamps,Hombre,,No,,06
8405155505,2020-03-13,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,30,No,,
8405155505,2020-03-13,Trata,Explotación sexual,Victima directa,Argentina,,,Mujer,24,No,,
505155505,2020-03-13,Trata,Explotación sexual,Victima directa,Paraguay,Buenos Aires,Bahía Blanca,Mujer,60,No,,06
505155505,2020-03-13,Trata,Explotación sexual,Acusado,,Buenos Aires,,Intersex,,No,,06
1505155505,2020-03-13,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,,No,,
5505155505,2020-03-13,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,Flores,,,No,,06
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Victima directa,Argentina,Misiones,Posadas,Mujer,14,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Acusado,Argentina,Misiones,Posadas,Mujer,45,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Acusado,Argentina,Misiones,Posadas,Hombre,30,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Victima indirecta - familiar,Argentina,Misiones,Posadas Posadas,Mujer,16,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Victima indirecta - familiar,Argentina,Misiones,Posadas,Mujer,,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Victima indirecta - familiar,Argentina,Misiones,Posadas,Mujer,,No,,54
4505155505,2020-03-13,Trata,"Ofrecimiento, violencia intrafamiliar",Victima indirecta - familiar,Argentina,Misiones,Posadas,Mujer,11,No,,54
7505155505,2020-03-13,Trata,Posible captación,Victima directa,Argentina,,,Mujer,26,No,,
515155505,2020-03-13,Trata,Explotación sexual,Acusado,Paraguay,,,Mujer,,No,,
1515155505,2020-03-13,Trata,Explotación sexual,Acusado,Paraguay,,,Mujer,,No,,
3515155505,2020-03-14,Trata,Explotación sexual,Acusado,,,,Hombre,35,No,,
3515155505,2020-03-14,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,,Mujer,19,No,,06
3515155505,2020-03-14,Trata,Explotación sexual,Victima indirecta - familiar,,,,Mujer,50,No,,
3515155505,2020-03-14,Trata,Explotación sexual,Acusado,,,,Hombre,55,No,,
3515155505,2020-03-14,Trata,Explotación sexual,Acusado,,,,Mujer,35,No,,
4515155505,2020-03-14,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Grand Bourg,Mujer,20,No,,06
4515155505,2020-03-14,Trata,Persona desaparecida,Victima indirecta - familiar,,,,Mujer,,No,,
4515155505,2020-03-14,Trata,Persona desaparecida,Victima indirecta - familiar,,,,Mujer,50,No,,
5515155505,2020-03-14,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,,Mujer,19,No,,06
5515155505,2020-03-14,Trata,Explotación sexual,Acusado,,,,Hombre,55,No,,
7525155505,2020-03-16,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,José C. Paz,Hombre,72,No,,06
7525155505,2020-03-16,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,José C. Paz,Hombre,,No,,06
9435155505,2020-03-16,Trata,Abuso sexual infantil,Acusado,Argentina,Buenos Aires,,Mujer,,No,,06
9435155505,2020-03-16,Trata,Abuso sexual infantil,Victima directa,,,,Hombre,6,No,,
535155505,2020-03-16,Trata,Explotación sexual,Acusado,,,,,,No,,
3535155505,2020-03-17,Trata,Violencia familiar,Victima directa,Argentina,Santa Fe,Santa Fe,Hombre,27,No,,82
6535155505,2020-03-17,Trata,Posible captación,Victima directa,,,,Mujer,,No,,
8445155505,2020-03-18,Trata,Explotación sexual,Victima directa,,,,Mujer,24,No,,
3545155505,2020-03-18,Trata,Explotación sexual,Victima directa,Argentina,Buenos Aires,Ranelagh,Mujer,,No,No,06
3545155505,2020-03-18,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Ranelagh,Hombre,,No,No,06
5545155505,2020-03-18,Trata,Explotación laboral,Acusado,Argentina,,,Mujer,,No,,
5545155505,2020-03-18,Trata,Explotación laboral,Acusado,Argentina,,,Mujer,,No,,
5545155505,2020-03-18,Trata,Explotación laboral,Acusado,Argentina,,,Mujer,,No,,
5545155505,2020-03-18,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
7545155505,2020-03-18,Trata,Explotación sexual,Acusado,Argentina,,,Mujer,,No,,
2535255505,2020-03-28,Trata,Persona desaparecida,Victima directa,Brasil,,,Transexual,24,No,,
3535255505,2020-03-28,Trata,Explotación laboral,Acusado,,Córdoba,Río Cuarto,Hombre,,No,,14
6545255505,2020-03-31,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Altos de San Lorenzo,Hombre,26,No,,06
565255505,2020-04-03,Trata,Explotación sexual,Victima directa,,Salta,General José de San Martín,Mujer,20,No,,66
565255505,2020-04-03,Trata,Explotación sexual,Acusado,,,,Hombre,23,No,,
9475255505,2020-04-03,Trata,Violencia familiar,Victima directa,,Buenos Aires,José C. Paz,Mujer,60,No,,06
9475255505,2020-04-03,Trata,Violencia familiar,Acusado,,Buenos Aires,José C. Paz,Hombre,35,No,,06
2575255505,2020-04-03,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
5575255505,2020-04-04,Trata,Datos falsos,Victima directa,Venezuela,Buenos Aires,Paso del Rey,Mujer,32,No,,06
4505355505,2020-04-06,Trata,Otro,Acusado,,Mendoza,General Alvear,Hombre,,No,,50
5505355505,2020-04-06,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
5505355505,2020-04-06,Trata,Explotación sexual,Acusado,,Buenos Aires,José C. Paz,Hombre,45,No,,06
6505355505,2020-04-06,Trata,Abuso sexual infantil,Acusado,,Santa Fe,Rosario,Hombre,,No,,82
8415355505,2020-04-07,Trata,Servidumbre doméstica,Victima directa,Paraguay,Buenos Aires,Caseros,Mujer,57,No,,06
8415355505,2020-04-07,Trata,Servidumbre doméstica,Acusado,,Buenos Aires,Buenos Aires,Hombre,,No,,06
8415355505,2020-04-07,Trata,Servidumbre doméstica,Acusado,,,,Mujer,70,No,,
1515355505,2020-04-07,Trata,Acoso,Acusado,,,,Hombre,,No,,
3515355505,2020-04-07,Trata,Explotación laboral,Victima directa,,,,Mujer,43,No,,
5515355505,2020-04-08,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
3525355505,2020-04-08,Trata,Estupro,Acusado,,Buenos Aires,Mar del Tuyú,Mujer,34,No,No,06
3525355505,2020-04-08,Trata,Estupro,Victima directa,Argentina,Buenos Aires,Mar del Tuyú,Hombre,17,No,,06
4525355505,2020-04-08,Trata,Explotación sexual,Victima directa,,,,Mujer,25,No,,
4525355505,2020-04-08,Trata,Explotación sexual,Acusado,,Santa Fe,Rosario,Hombre,,No,,82
6535355505,2020-04-10,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Libertad,Transexual,43,No,,06
545355505,2020-04-11,Trata,Explotación laboral,Victima directa,,Santiago del Estero,Santiago del Estero,Hombre,,No,,86
2555355505,2020-04-12,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Córdoba,La Falda,Hombre,50,No,,14
6565355505,2020-04-13,Trata,Explotación laboral,Acusado,Bolivia,,,Hombre,,No,,
7565355505,2020-04-13,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
7565355505,2020-04-13,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
9475355505,2020-04-13,Trata,Explotación laboral,Victima directa,,Santiago del Estero,Santiago del Estero,Hombre,,No,,86
1575355505,2020-04-13,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
1575355505,2020-04-13,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
3584455505,2020-04-16,Trata,Salud - vacunación antigripal,Victima indirecta - familiar,Argentina,Entre Ríos,Concordia,Mujer,70,No,,30
594455505,2020-04-16,Trata,Explotación sexual,Victima directa,Argentina,Salta,Cerrillos,Mujer,,No,,66
594455505,2020-04-16,Trata,Explotación sexual,Acusado,,Salta,Cerrillos,Mujer,,No,,66
594455505,2020-04-16,Trata,Explotación sexual,Acusado,,Salta,Cerrillos,,,No,,66
594455505,2020-04-16,Trata,Explotación sexual,Acusado,,Salta,Cerrillos,,,No,,66
7525255505,2020-03-26,Trata,Posible captación,Victima directa,,Córdoba,Córdoba,Mujer,,No,,14
8465155505,2020-03-21,Trata,Oferta laboral engañosa,Victima directa,Argentina,Corrientes,Paso de los Libres,Mujer,15,No,,18
8465155505,2020-03-21,Trata,Oferta laboral engañosa,Acusado,Argentina,,,Hombre,,No,,
8405255505,2020-03-23,Trata,Privacion ilegitima de la libertad,Victima directa,Argentina,Buenos Aires,Pergamino,Mujer,,No,,06
2545255505,2020-03-30,Trata,Ofrecimiento,Victima directa,Argentina,Córdoba,Villa Carlos Paz,Mujer,67,No,,14
8405455505,2020-04-17,Trata,Violencia familiar,Acusado,Peru,,,Mujer,30,No,,
9405455505,2020-04-17,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,Paraguay,,,Mujer,15,No,,
9405455505,2020-04-17,Trata,"Explotación sexual niñas, niños y adolescentes",Victima indirecta - familiar,,,,Mujer,,No,,
505455505,2020-04-17,Trata,Grooming,Victima directa,,Buenos Aires,Florencio Varela,Mujer,,No,,06
505455505,2020-04-17,Trata,Grooming,Victima indirecta - familiar,,Buenos Aires,Florencio Varela,Mujer,,No,,06
505455505,2020-04-17,Trata,Grooming,Acusado,,Buenos Aires,Florencio Varela,Mujer,40,No,,06
1505455505,2020-04-17,Trata,Maltrato infantil,Acusado,,Mendoza,Las Heras,Mujer,17,No,,50
1505455505,2020-04-17,Trata,Maltrato infantil,Victima directa,,Mendoza,Las Heras,Mujer,1,No,,50
1505455505,2020-04-17,Trata,Maltrato infantil,Victima indirecta - familiar,,,,Hombre,,No,,
4505455505,2020-04-18,Trata,Persona desaparecida,Victima directa,,Tucumán,San Miguel de Tucumán,Mujer,,No,,90
5505455505,2020-04-18,Trata,Explotación laboral,Victima directa,Peru,,,,40,No,,
6505455505,2020-04-18,Trata,Persona desaparecida,Victima directa,,Tucumán,San Miguel de Tucumán,Mujer,37,No,,90
6505455505,2020-04-18,Trata,Persona desaparecida,Victima indirecta - familiar,,Tucumán,San Miguel de Tucumán,Hombre,40,No,,90
6505455505,2020-04-18,Trata,Persona desaparecida,Victima indirecta - familiar,,,,Mujer,,No,,
6515455505,2020-04-19,Trata,"Explotación sexual, covid 19",Victima directa,Paraguay,Buenos Aires,La Plata,Mujer,,No,,06
6515455505,2020-04-19,Trata,"Explotación sexual, covid 19",Acusado,,Buenos Aires,La Plata,Hombre,,No,,06
6535255505,2020-03-28,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
6535255505,2020-03-28,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
545255505,2020-03-30,Trata,Explotación laboral,Acusado,,Neuquén,Plottier,Hombre,,No,,58
5575255505,2020-04-04,Trata,Datos falsos,Acusado,,,,Hombre,,No,,
2525455505,2020-04-20,Trata,Explotación sexual,Acusado,,Buenos Aires,Mar del Plata,Mujer,,No,,06
2535455505,2020-04-20,Trata,Persona desaparecida,Victima directa,,Tucumán,San Miguel de Tucumán,Mujer,,No,,90
5535455505,2020-04-21,Trata,"Explotación sexual, posible captación",Victima directa,Paraguay,,,Mujer,27,No,,
7535455505,2020-04-21,Trata,Explotación laboral,Acusado,Bolivia,,,Hombre,,No,,
9445455505,2020-04-21,Trata,Violencia familiar,Victima indirecta - familiar,Argentina,,,Hombre,4,No,,
9445455505,2020-04-21,Trata,Violencia familiar,Victima indirecta - familiar,Argentina,,,Hombre,2,No,,
2545455505,2020-04-21,Trata,Persona desaparecida,Victima directa,,Tucumán,San Miguel de Tucumán,Mujer,37,No,,90
1545455505,2020-04-21,Trata,Abuso sexual infantil,Victima directa,Argentina,Buenos Aires,San Nicolás de Los Arroyos,Mujer,6,No,,06
1545455505,2020-04-21,Trata,Abuso sexual infantil,Victima directa,Argentina,Buenos Aires,San Nicolás de Los Arroyos,Mujer,12,No,,06
1545455505,2020-04-21,Trata,Abuso sexual infantil,Victima directa,Argentina,Buenos Aires,San Nicolás de Los Arroyos,Mujer,13,No,,06
1545455505,2020-04-21,Trata,Abuso sexual infantil,Imputado,,Buenos Aires,San Nicolás de Los Arroyos,Hombre,42,No,,06
1545455505,2020-04-21,Trata,Abuso sexual infantil,Victima indirecta - familiar,Argentina,Buenos Aires,San Nicolás de Los Arroyos,Mujer,,No,,06
5545455505,2020-04-22,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,,,Mujer,14,No,,
5545455505,2020-04-22,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,Lomas de Zamora,Mujer,,No,,06
5545455505,2020-04-22,Trata,"Explotación sexual niñas, niños y adolescentes",Victima indirecta - familiar,,,,Mujer,,No,,
6545455505,2020-04-22,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
6545455505,2020-04-22,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
9455455505,2020-04-22,Trata,Violencia de género,Acusado,,,,Hombre,22,No,,
4565455505,2020-04-24,Trata,Posible captación,Acusado,,,,Hombre,,No,,
7565455505,2020-04-25,Trata,Explotación sexual,Acusado,,Mendoza,Godoy Cruz,Mujer,29,No,,50
2575455505,2020-04-25,Trata,Explotación sexual,Victima directa,,Jujuy,San Pedro de Jujuy,Mujer,,No,,38
584555505,2020-04-25,Trata,Pedido de ayuda,Acusado,,Salta,Río del Valle,Hombre,57,No,,66
584555505,2020-04-25,Trata,Pedido de ayuda,Victima indirecta - familiar,,Salta,Salta,Mujer,,No,,66
2584555505,2020-04-25,Trata,Desaparición,Victima directa,,Buenos Aires,Quilmes,Mujer,,No,,06
4594555505,2020-04-27,Trata,Posible captación,Victima directa,,Chubut,Trevelin,Hombre,25,No,Si,26
8405555505,2020-04-27,Trata,Posible captación,Victima directa,,Chubut,Trevelin,Hombre,,No,Si,26
1505555505,2020-04-27,Trata,Otro,Victima directa,,Mendoza,Maipú,Hombre,80,No,,50
1505555505,2020-04-27,Trata,Otro,Acusado,,Mendoza,Maipú,Mujer,64,No,,50
1505555505,2020-04-27,Trata,Otro,Acusado,,,,Mujer,20,No,,
9415555505,2020-04-28,Trata,Explotación laboral,Acusado,,Buenos Aires,Trenque Lauquen,Mujer,,No,,06
9415555505,2020-04-28,Trata,Explotación laboral,Victima directa,Argentina,Misiones,,Mujer,,No,,54
9415555505,2020-04-28,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
9415555505,2020-04-28,Trata,Explotación laboral,Acusado,,Buenos Aires,Trenque Lauquen,Hombre,,No,,06
515555505,2020-04-28,Trata,Explotación sexual,Acusado,Argentina,Santa Fe,San Lorenzo,Hombre,52,No,,82
515555505,2020-04-28,Trata,Explotación sexual,Victima indirecta - familiar,Argentina,Entre Ríos,Concordia,Mujer,12,No,,30
2515555505,2020-04-28,Trata,Persona desaparecida,Victima directa,,Buenos Aires,Ingeniero Maschwitz,Mujer,,No,,06
3515555505,2020-04-28,Trata,Abuso sexual infantil,Victima directa,,Buenos Aires,Tigre,Mujer,14,No,,06
3515555505,2020-04-28,Trata,Abuso sexual infantil,Acusado,,Buenos Aires,Tigre,Hombre,58,No,,06
6515555505,2020-04-28,Trata,Posible captación,Victima directa,,,,Mujer,,No,,
6515555505,2020-04-28,Trata,Posible captación,Acusado,,,,Hombre,,No,,
6515555505,2020-04-28,Trata,Posible captación,Acusado,,,,Mujer,,No,,
5515555505,2020-04-28,Trata,Posible captación,Acusado,,Córdoba,Córdoba,Hombre,70,No,,14
5515555505,2020-04-28,Trata,Posible captación,Acusado,,Córdoba,Córdoba,Hombre,50,No,,14
9425555505,2020-04-28,Trata,Posible captación,Victima directa,,,,Mujer,,No,,
9425555505,2020-04-28,Trata,Posible captación,Acusado,,,,Hombre,,No,,
9425555505,2020-04-28,Trata,Posible captación,Acusado,,,,Mujer,,No,,
1525555505,2020-04-28,Trata,Venta de niños y otros delitos,Victima indirecta - familiar,,,,Hombre,,No,,
1525555505,2020-04-28,Trata,Venta de niños y otros delitos,Victima directa,Argentina,,,Hombre,1,No,,
1525555505,2020-04-28,Trata,Venta de niños y otros delitos,Acusado,,,,Mujer,21,No,Si,
9435555505,2020-04-29,Trata,Abuso sexual infantil,Victima directa,,Buenos Aires,Gobernador Costa,Mujer,,No,,06
9435555505,2020-04-29,Trata,Abuso sexual infantil,Acusado,,Buenos Aires,Gobernador Costa,Hombre,,No,,06
2535555505,2020-04-29,Trata,Explotación laboral,Victima directa,Argentina,Formosa,Villa Escobar,Mujer,,No,,34
2535555505,2020-04-29,Trata,Explotación laboral,Victima indirecta - familiar,Argentina,,,Hombre,,No,,
2555555505,2020-05-02,Trata,Narcotráfico,Acusado,,Chaco,Resistencia,,,No,,22
6555555505,2020-05-02,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,,,,,No,,
4565555505,2020-05-04,Trata,Posible captación,Acusado,,Buenos Aires,Hurlingham,Hombre,,No,,06
9475555505,2020-05-04,Trata,Posible captación,Victima directa,,Misiones,Posadas,Mujer,43,No,,54
9475555505,2020-05-04,Trata,Posible captación,Acusado,,Mendoza,Rodeo de la Cruz,Hombre,,No,,50
2575555505,2020-05-04,Trata,Daños a un niños de 4 años,Acusado,,Neuquén,Neuquén,Hombre,,No,,58
2575555505,2020-05-04,Trata,Daños a un niños de 4 años,Victima directa,,Neuquén,Neuquén,Hombre,4,No,,58
2575555505,2020-05-04,Trata,Daños a un niños de 4 años,Acusado,,Neuquén,Neuquén,Mujer,,No,,58
3575555505,2020-05-04,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Buenos Aires,Palermo,Hombre,,No,,06
4575555505,2020-05-05,Trata,Explotación sexual,Victima directa,,Buenos Aires,Morón,Mujer,,No,,06
7575555505,2020-05-05,Trata,Explotación laboral,Victima directa,,,,Hombre,56,No,,
7575555505,2020-05-05,Trata,Explotación laboral,Victima directa,,,,Mujer,,No,,
7575555505,2020-05-05,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
7575555505,2020-05-05,Trata,Explotación laboral,Acusado,,,,Hombre,,No,,
584655505,2020-05-06,Trata,Servidumbre doméstica,Victima directa,Argentina,,,Mujer,28,No,,
584655505,2020-05-06,Trata,Servidumbre doméstica,Acusado,,,,Hombre,68,No,,
3584655505,2020-05-06,Trata,Explotación laboral,Victima directa,Argentina,,,Mujer,28,No,,
594655505,2020-05-07,Trata,Explotación sexual,Acusado,Argentina,Buenos Aires,Banfield,Mujer,,No,,06
594655505,2020-05-07,Trata,Explotación sexual,Victima indirecta - familiar,Argentina,,,Mujer,,No,Si,
4594655505,2020-05-08,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
3505655505,2020-05-10,Trata,Persona desaparecida,Victima directa,Argentina,Buenos Aires,González Catán,Mujer,21,No,,06
3505655505,2020-05-10,Trata,Persona desaparecida,Acusado,Argentina,Buenos Aires,González Catán,Hombre,21,No,,06
4515655505,2020-05-11,Trata,Posible captación,Victima directa,,,,Mujer,,No,,
5515655505,2020-05-11,Trata,Explotación sexual,Victima directa,,,,Mujer,,No,,
1525655505,2020-05-11,Trata,Explotación sexual,Victima directa,,Neuquén,Plottier,Mujer,19,No,,58
2525655505,2020-05-11,Trata,"Reducción a la servidumbre o situaciones análogas, traslado de personas",Victima directa,,Corrientes,Colonia Liebig,Mujer,,No,,18
2525655505,2020-05-11,Trata,"Reducción a la servidumbre o situaciones análogas, traslado de personas",Acusado,,Buenos Aires,Dolores,Mujer,,No,,06
7525655505,2020-05-12,Trata,Otro,Victima directa,Argentina,,,Mujer,4,No,,
7525655505,2020-05-12,Trata,Otro,Victima indirecta - familiar,Argentina,,,Hombre,26,No,,
7525655505,2020-05-12,Trata,Otro,Imputado,Argentina,,,Hombre,47,No,,
9435655505,2020-05-12,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Mendoza,Palmira,,,No,,50
9435655505,2020-05-12,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Mendoza,Palmira,Mujer,,No,,50
2535655505,2020-05-12,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
2535655505,2020-05-12,Trata,Explotación sexual,Acusado,,,,Hombre,,No,,
1545655505,2020-05-13,Trata,Reducción a la servidumbre o situaciones análogas,Victima directa,,Misiones,Campo Grande,Hombre,,No,,54
9455655505,2020-05-14,Trata,"Explotación sexual niñas, niños y adolescentes",Victima directa,,Buenos Aires,Morón,Mujer,15,No,,06
9455655505,2020-05-14,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,Esteban Echeverría,Mujer,36,No,,06
1555655505,2020-05-14,Trata,"Explotación sexual, reducción a la servidumbre o situaciones análogas",Victima directa,,,,,,No,,
5555655505,2020-05-14,Trata,Reducción a la servidumbre o situaciones análogas,Victima directa,,Corrientes,Colonia Liebig,Mujer,20,No,,18
5555655505,2020-05-14,Trata,Reducción a la servidumbre o situaciones análogas,Victima indirecta - familiar,,Corrientes,Colonia Liebig,Mujer,40,No,,18
5555655505,2020-05-14,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Buenos Aires,Dolores,Mujer,30,No,,06
6555655505,2020-05-15,Trata,"Extracción forzosa de órganos, tejidos o fluidos",Victima directa,,,,Hombre,,No,,
5565655505,2020-05-16,Trata,Posible captación,Acusado,,,,,,No,,
9475655505,2020-05-17,Trata,Posible captación,Victima directa,,,,Mujer,,No,,
9475655505,2020-05-17,Trata,Posible captación,Acusado,,,,Hombre,,No,,
9475655505,2020-05-17,Trata,Posible captación,Acusado,,,,Mujer,,No,,
1575655505,2020-05-17,Trata,Persona desaparecida,Victima directa,,,,Hombre,,No,,
2575655505,2020-05-17,Trata,Posible captación,Victima directa,Argentina,Formosa,Formosa,Mujer,21,No,,34
8484755505,2020-05-18,Trata,Explotación sexual,Acusado,,Buenos Aires,,Mujer,,No,,06
8484755505,2020-05-18,Trata,Explotación sexual,Acusado,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Hombre,,No,,02
584755505,2020-05-18,Trata,Pornografía infantil,Acusado,,Mendoza,Luján de Cuyo,Hombre,50,No,,50
9494755505,2020-05-19,Trata,"Explotación laboral, reducción a la servidumbre o situaciones análogas",Victima directa,,,,Hombre,42,No,,
9494755505,2020-05-19,Trata,"Explotación laboral, reducción a la servidumbre o situaciones análogas",Victima directa,Argentina,,,Mujer,29,No,,
9494755505,2020-05-19,Trata,"Explotación laboral, reducción a la servidumbre o situaciones análogas",Victima directa,Argentina,Corrientes,,Hombre,25,No,,18
9494755505,2020-05-19,Trata,"Explotación laboral, reducción a la servidumbre o situaciones análogas",Imputado,Argentina,Buenos Aires,General Rodriguez,Mujer,,No,,06
3594755505,2020-05-19,Trata,Explotación laboral,Acusado,Argentina,Buenos Aires,General Rodriguez,Mujer,,No,,06
8405755505,2020-05-19,Trata,Explotación sexual,Victima directa,Paraguay,Buenos Aires,Olivos,Mujer,30,No,,06
8405755505,2020-05-19,Trata,Explotación sexual,Acusado,,,,Mujer,,No,,
